Date,ABEV3,ALOS3,ASAI3,B3SA3,BBAS3,BBDC4,BBSE3,BEEF3,BPAC11,BRAV3,BRKM5,COGN3,CPFE3,CSAN3,CSNA3,CVCB3,CYRE3,EGIE3,ENGI11,EQTL3,GGBR4,GOAU4,HAPV3,HYPE3,IGTI11,ITSA4,ITUB4,KLBN11,LIGT3,LREN3,LWSA3,MGLU3,MULT3,OIBR3,PETR4,PRIO3,PSSA3,RADL3,RAIL3,RDOR3,RENT3,SANB11,SBSP3,SLCE3,SMTO3,SUZB3,TIMS3,TOTS3,UGPA3,USIM5,VALE3,VBBR3,VIVT3,YDUQ3,IBOV
2017-06-15,12.409273147583008,13.879704475402832,,4.484895706176758,7.668416023254394,9.030231475830078,12.401078224182127,9.125770568847656,2.4704582691192627,,23.87245750427246,11.47945499420166,16.39347267150879,6.595367431640625,3.891461372375488,27.328828811645508,6.413061618804932,10.168869018554688,14.518478393554688,8.757416725158691,4.560511589050293,1.7503763437271118,,20.39528465270996,,3.1941256523132324,12.497228622436523,9.950498580932615,18.10614013671875,15.686410903930664,,8.431964874267578,16.70697021484375,294.0390625,3.161449193954468,0.7487972974777222,9.002288818359375,12.078740119934082,7.648539066314697,,11.02091121673584,13.50950527191162,4.779119491577148,2.351226806640625,12.108572006225586,17.026588439941406,5.599881172180176,8.791768074035645,12.845985412597656,3.102660655975342,13.04692554473877,,9.47086238861084,13.321721076965332,
2017-06-16,12.136241912841797,14.153267860412598,,4.520717620849609,7.696413516998291,8.986980438232422,12.345199584960938,9.45003604888916,2.4704582691192627,,24.042186737060547,11.415369987487791,16.39347267150879,6.470533847808838,3.7531254291534415,27.52977752685547,6.37030839920044,10.53948211669922,14.607234954833984,8.871623039245605,4.456750392913818,1.7906149625778198,,20.593433380126957,,3.211951494216919,12.407987594604492,10.014923095703123,17.59806251525879,15.715250968933104,,8.497581481933594,16.830928802490234,307.4723205566406,3.0762760639190674,0.7386136054992676,9.2859468460083,12.188777923583984,7.827728271484375,,11.07732391357422,13.520345687866213,4.976628303527832,2.33864688873291,11.898176193237305,17.026588439941406,5.6594557762146,9.144149780273438,12.877761840820312,3.1261661052703857,12.776987075805664,,9.533295631408691,13.259140968322754,61626.0
2017-06-19,12.197675704956056,14.030884742736816,,4.604301452636719,7.59562349319458,9.010275840759276,12.598811149597168,9.264740943908691,2.4704582691192627,,24.5218448638916,11.543540954589844,16.405925750732422,6.507983684539795,3.7531254291534415,27.64230728149414,6.437492370605469,10.658937454223633,14.581879615783691,8.755763053894043,4.550629138946533,1.7906149625778198,,20.80573463439941,,3.215515613555908,12.4732027053833,10.079345703125,17.274736404418945,16.032432556152344,,8.431964874267578,16.97513198852539,299.2631225585937,3.0787811279296875,0.739212691783905,9.360589981079102,12.268345832824709,7.865451812744141,,11.331177711486816,13.63961696624756,4.859989166259766,2.3420772552490234,11.716801643371582,17.026588439941406,5.719029426574707,9.381043434143066,12.958035469055176,3.118330955505371,13.191884994506836,,9.366817474365234,13.306075096130373,62014.0
2017-06-20,12.334189414978027,13.930098533630373,,4.494446754455566,7.279257774353027,8.80065631866455,12.173261642456056,9.141212463378906,2.541774034500122,,23.820802688598636,11.094938278198242,16.399702072143555,6.387311458587647,3.6208033561706543,27.00731468200684,6.217617034912109,10.597679138183594,14.499457359313965,8.704450607299805,4.461692333221436,1.7383053302764893,,20.791580200195312,,3.133522748947144,12.198612213134766,9.968069076538086,16.905221939086914,15.559534072875977,,8.06679630279541,16.772747039794922,283.5909729003906,2.9710617065429688,0.7368165254592896,9.256088256835938,11.91960620880127,7.65796947479248,,11.164505004882812,13.411922454833984,4.794671535491943,2.315775156021118,11.57170295715332,17.026588439941406,5.665412425994873,9.369199752807615,12.804171562194824,3.0556511878967285,12.851969718933104,,9.325196266174316,12.359552383422852,60766.0
2017-06-21,12.375144958496094,13.678129196166992,,4.561315059661865,7.240062713623047,8.75074291229248,12.164665222167969,8.994518280029297,2.4686295986175537,,23.56252098083496,10.702407836914062,16.399702072143555,6.297847747802734,3.686964273452759,26.12314796447754,6.229830741882324,10.67424774169922,14.455077171325684,8.689554214477539,4.54074764251709,1.7946381568908691,,20.522668838500977,,3.1156997680664062,12.212345123291016,9.839221954345703,16.544946670532227,15.253881454467772,,8.038252830505371,16.48181915283203,284.3372802734375,2.915948867797852,0.7338213920593262,9.06499195098877,12.019489288330078,7.667401313781738,,10.88757610321045,13.49866008758545,4.821109771728516,2.303195714950561,11.317778587341309,17.026588439941406,5.653496742248535,9.23890495300293,12.718877792358398,3.0869908332824707,13.23188018798828,,9.254971504211426,11.45996379852295,60762.0
2017-06-22,12.422926902770996,13.714126586914062,,4.532657623291016,7.279257774353027,8.860547065734863,12.315112113952637,9.172096252441406,2.304054021835327,,23.96101188659668,10.950742721557615,16.405925750732422,6.406036376953125,3.807255506515503,26.16333770751953,6.162646293640137,10.64055633544922,14.518478393554688,8.879898071289062,4.624744415283203,1.818781852722168,,20.57219886779785,,3.1228296756744385,12.222641944885254,9.85679054260254,21.385570526123047,15.317327499389648,,7.841397762298584,16.58047866821289,298.5168151855469,3.016153335571289,0.7358181476593018,9.11276626586914,12.273425102233888,7.922037124633789,,11.054243087768556,13.493241310119627,4.821109771728516,2.3443641662597656,11.426602363586426,17.026588439941406,5.832218170166016,9.055313110351562,12.78577709197998,3.157506227493286,13.506814002990724,,9.346009254455566,11.858911514282228,61272.0
2017-06-23,12.45022678375244,13.642141342163086,,4.504000186920166,7.133671283721924,8.787349700927734,12.164665222167969,9.233859062194824,2.459486961364746,,23.91673469543457,11.239131927490234,16.405925750732422,6.6161723136901855,3.837329626083374,26.15530014038086,6.174863338470459,10.585426330566406,14.518478393554688,8.77231216430664,4.792737007141113,1.8751153945922847,,20.48727798461914,,3.090744733810425,12.181450843811035,9.65180778503418,21.24700355529785,15.328858375549316,,8.028080940246582,16.55771255493164,301.5019836425781,2.988596677780152,0.7268325686454773,9.16949462890625,12.170156478881836,7.780572891235352,,11.261944770812988,13.531192779541016,4.811777591705322,2.3329291343688965,11.854647636413574,17.026588439941406,5.8560471534729,9.04346752166748,12.648636817932127,3.290700435638428,13.616786003112791,,9.314797401428224,12.2656831741333,61087.0
2017-06-26,12.581066131591797,13.678129196166992,,4.630572319030762,7.550827503204346,9.1832914352417,12.332305908203123,9.272462844848633,2.550916910171509,,24.02742576599121,11.078917503356934,16.418380737304688,6.803423881530762,3.921533584594727,26.685800552368164,6.425277233123779,10.692626953125,14.581879615783691,8.893139839172363,4.955789566040039,1.9153543710708616,,19.800830841064453,,3.172736167907715,12.524687767028809,9.809935569763184,20.90520477294922,15.551283836364746,,8.235107421875,16.65890884399414,298.5168151855469,3.0737709999084477,0.7256345152854919,9.226228713989258,12.273425102233888,7.884313583374023,,11.456826210021973,13.8347749710083,4.84288215637207,2.33864688873291,11.513663291931152,17.026588439941406,5.909660816192627,9.27148151397705,12.80751609802246,3.4317314624786377,13.731760025024414,,9.494277000427246,12.04665184020996,62188.0
2017-06-27,12.594840049743652,13.678129196166992,,4.597137928009033,7.307253360748291,9.080148696899414,12.05720329284668,9.295623779296877,2.49788761138916,,24.25618934631348,10.734452247619627,16.405925750732422,6.892887592315674,4.144074440002441,26.324094772338867,6.516892910003662,10.576236724853516,14.455077171325684,8.835209846496582,4.926141738891602,1.8751153945922847,,19.67344856262207,,3.112133741378784,12.411413192749023,9.75722599029541,20.738922119140625,15.389409065246582,,8.071063041687012,16.684946060180664,297.02423095703125,3.0587403774261475,0.7344203591346741,8.936603546142578,12.11033535003662,7.799435615539551,,11.20553207397461,13.48239803314209,4.738684177398682,2.3706679344177246,11.861902236938477,17.026588439941406,5.724985599517822,9.073081016540527,12.827588081359863,3.423896074295044,13.956707954406738,,9.398032188415527,11.577302932739258,61675.0
2017-06-28,12.601723670959473,13.678129196166992,,4.637735366821289,7.388442516326904,9.156676292419434,11.941143989562988,9.311065673828123,2.558232069015503,,24.662057876586918,11.343273162841797,16.44951057434082,7.028122425079346,4.3004560470581055,25.84182357788086,6.535215854644775,10.67424774169922,15.152471542358398,8.830243110656738,5.074372291564941,1.9958312511444087,,19.63807487487793,,3.1406538486480717,12.407987594604492,9.792367935180664,20.877490997314453,15.418309211730955,,7.907015800476074,16.659427642822266,297.02423095703125,3.026173591613769,0.7396121025085449,9.053051948547363,11.942395210266112,7.799435615539551,,11.28245735168457,13.422765731811523,4.757346630096436,2.372954130172729,11.992491722106934,17.026588439941406,5.766685962677002,8.88652515411377,12.707171440124512,3.5257508754730225,14.391603469848633,,9.392831802368164,11.49907684326172,62018.0
2017-06-29,12.567294120788574,13.75012493133545,,4.664005756378174,7.43604040145874,9.199934005737305,12.078695297241213,9.341947555541992,2.5600602626800537,,24.935096740722656,11.61563777923584,16.48063850402832,7.150875568389893,4.132046222686768,25.721250534057617,6.6573686599731445,10.41390609741211,15.089071273803713,8.80872631072998,5.020021438598633,1.983759880065918,,19.708837509155277,,3.18343186378479,12.531550407409668,9.522960662841797,20.41559791564941,15.476126670837402,,8.152430534362793,16.51656150817871,297.02423095703125,3.051225423812866,0.7372158765792847,9.014233589172363,11.849096298217772,7.950331211090088,,11.346564292907717,13.411922454833984,4.791560173034668,2.366093397140503,12.152101516723633,17.026588439941406,5.7845563888549805,8.765114784240723,12.727240562438965,3.5414209365844727,14.446592330932615,,9.442253112792969,11.264402389526367,62239.0
2017-06-30,12.608610153198242,13.850912094116213,,4.716544628143311,7.503232479095459,9.366289138793944,12.315112113952637,9.504080772399902,2.642348289489746,,25.237653732299805,11.912035942077637,16.50554656982422,7.194568157196045,4.318499565124512,26.034730911254883,6.694014072418213,10.389400482177734,15.13979148864746,8.967622756958008,5.079311847686768,1.999855637550354,,19.67344856262207,,3.215515613555908,12.613933563232422,9.505390167236328,20.70196914672852,15.828770637512209,,8.399154663085938,16.664527893066406,301.5019836425781,3.0988214015960693,0.734819769859314,9.139638900756836,11.893200874328612,8.15781307220459,,11.577341079711914,13.552871704101562,4.923751831054688,2.412980079650879,12.478577613830566,17.026588439941406,5.832218170166016,8.930943489074707,12.964726448059082,3.604100465774536,14.496578216552734,,9.447452545166016,11.43649673461914,62900.0
2017-07-03,12.587952613830566,13.678129196166992,,4.742811679840088,7.606822967529297,9.446493148803713,12.087292671203612,9.565844535827637,2.642348289489746,,25.163856506347656,11.96811294555664,16.51177215576172,7.115506172180176,4.384660243988037,26.324094772338867,6.651262283325195,10.511917114257812,15.089071273803713,9.035483360290527,5.138605117797852,2.060213804244995,,19.85745620727539,,3.215515613555908,12.732388496398926,9.716233253479004,21.154624938964844,15.927057266235352,,8.530390739440918,16.730863571166992,308.96490478515625,3.0963170528411865,0.7410098314285278,9.214186668395996,11.908470153808594,8.20496654510498,,11.71837043762207,13.840195655822754,4.956411361694336,2.4244167804718018,12.449555397033691,17.026588439941406,5.909660816192627,8.889487266540527,12.973088264465332,3.682450532913208,14.82150650024414,,9.377840995788574,11.452142715454102,63280.0
2017-07-04,12.560406684875488,13.87251091003418,,4.738037586212158,7.646019458770752,9.459545135498049,12.031414031982422,9.612168312072754,2.742921829223633,,25.34834289550781,12.016178131103516,16.47441291809082,7.15919828414917,4.336543560028076,26.40447425842285,6.651262283325195,10.490476608276367,15.089071273803713,9.05368995666504,5.118841171264648,2.036069869995117,,19.921140670776367,,3.211951494216919,12.680879592895508,9.727944374084473,21.348615646362305,15.828770637512209,,8.530390739440918,16.832910537719727,312.6963806152344,3.1138527393341064,0.7404107451438904,9.315205574035645,11.959360122680664,8.25212287902832,,11.646574020385742,13.791403770446776,4.953301429748535,2.4244167804718018,12.536617279052734,17.026588439941406,5.879876613616943,9.019779205322266,12.942985534667969,3.65894627571106,14.806509971618652,,9.377840995788574,11.66335105895996,63232.0
2017-07-05,12.546635627746582,13.75012493133545,,4.733259201049805,7.606822967529297,9.462900161743164,11.846579551696776,9.527240753173828,2.8617818355560303,,25.340965270996094,12.016178131103516,16.486867904663086,7.055170059204102,4.246324062347412,26.766176223754883,6.681799411773682,10.40471363067627,14.993975639343262,9.07024097442627,5.23248291015625,2.064237594604492,,20.04851722717285,,3.2440335750579834,12.71522331237793,9.722089767456056,21.579565048217773,16.06002426147461,,8.530390739440918,16.838008880615234,311.9500732421875,3.0587403774261475,0.7328229546546936,9.214186668395996,11.978023529052734,8.440741539001465,,11.71837043762207,13.8347749710083,4.961076736450195,2.434709072113037,12.17386531829834,17.026588439941406,5.999022483825684,8.90133285522461,13.009881019592283,3.71379017829895,14.461588859558104,,9.534134864807127,11.733753204345703,63154.0
2017-07-06,12.243642807006836,13.728525161743164,,4.656840801239014,7.55642557144165,9.325462341308594,11.756309509277344,9.697096824645996,2.794266700744629,,24.94247436523437,11.815908432006836,16.44951057434082,7.011478900909424,4.246324062347412,27.48958969116211,6.614614963531494,10.438409805297852,14.879854202270508,9.050378799438477,5.301657199859619,2.1205711364746094,,19.567302703857425,,3.201257467269897,12.536665916442873,9.51710319519043,21.505661010742188,15.846117973327637,,8.51070499420166,16.480846405029297,320.90557861328125,3.0487191677093506,0.7252351641654968,8.883577346801758,11.816864967346191,8.403018951416016,,11.644007682800291,13.61250114440918,4.929973125457764,2.3443641662597656,12.181122779846191,17.026588439941406,5.867960453033447,8.806573867797852,12.839296340942385,3.7921414375305176,14.456589698791504,,9.226752281188965,11.522543907165527,62470.0
2017-07-07,12.408912658691406,13.685331344604492,,4.611465930938721,7.455639362335205,9.33552074432373,11.773505210876465,9.689374923706056,2.8114798069000244,,24.76537132263184,11.815908432006836,16.461963653564453,6.907451152801514,4.324514389038086,27.344905853271484,6.565752506256104,10.53335666656494,14.746713638305664,9.038792610168455,5.316479682922363,2.108499765396118,,19.85745620727539,,3.1976919174194336,12.416483879089355,9.282835960388184,21.801271438598636,15.886588096618652,,9.366697311401367,16.45533561706543,316.4278259277344,2.988596677780152,0.7316249012947083,8.840721130371094,11.73034954071045,8.299278259277344,,11.743952751159668,13.764297485351562,4.898869514465332,2.315775156021118,11.970728874206545,17.026588439941406,5.921575546264648,8.596327781677246,12.810863494873049,3.799975633621216,14.441594123840332,,9.09910774230957,11.733753204345703,62322.0
2017-07-10,12.608610153198242,13.69973087310791,,4.64967679977417,7.534030914306641,9.43943691253662,11.885261535644531,9.72797966003418,2.8114798069000244,,25.451658248901367,11.960102081298828,16.55535316467285,6.938658714294434,4.372631072998047,27.18415069580078,6.596291542053223,10.658937454223633,14.867173194885254,9.07024097442627,5.444943428039551,2.132643222808838,,19.786678314208984,,3.226209878921509,12.516063690185549,9.399970054626465,21.8289852142334,16.12939453125,,9.771234512329102,16.838008880615234,319.4129943847656,3.001122236251831,0.737415611743927,8.978474617004395,11.874541282653809,8.308709144592285,,11.808313369750977,13.90524959564209,5.023285388946533,2.3443641662597656,11.767586708068848,17.026588439941406,5.969236850738525,8.705892562866211,12.735605239868164,3.85482120513916,14.851497650146484,,9.070453643798828,11.929314613342283,63025.0
2017-07-11,12.753220558166504,13.75012493133545,,4.704603672027588,7.850397109985352,9.603687286376951,11.97983455657959,9.74341869354248,2.8114798069000244,,25.51069450378418,11.920048713684082,16.617618560791016,6.96778678894043,4.655318260192871,27.21629905700684,6.730661869049072,10.67731475830078,14.898874282836914,9.169549942016602,5.410358905792236,2.1245954036712646,,20.26082420349121,,3.2725536823272705,12.704911231994627,9.622526168823242,22.15230941772461,16.27391815185547,,9.973668098449709,16.85842514038086,323.1444702148437,3.0888009071350098,0.7370162010192871,9.125411987304688,11.743924140930176,8.469036102294922,,12.047720909118652,14.192567825317385,5.031060218811035,2.3443641662597656,11.854647636413574,17.026588439941406,6.040722846984863,8.628902435302734,12.85768985748291,3.9175009727478023,15.016462326049805,,9.221539497375488,11.905848503112791,63832.0
2017-07-12,12.84274196624756,14.290053367614746,,4.809680938720703,8.074376106262207,9.858444213867188,12.194753646850586,9.80518627166748,2.9224085807800293,,25.89442253112793,12.032198905944824,16.636293411254883,7.177923202514648,4.763581275939941,27.48958969116211,6.901675224304199,10.741633415222168,15.203192710876465,9.268858909606934,5.444943428039551,2.2010483741760254,,20.522668838500977,,3.2796835899353027,12.842275619506836,9.458538055419922,22.49410820007324,16.736417770385742,,10.334896087646484,17.236007690429688,347.7720947265625,3.2416131496429443,0.7426072359085083,9.29683780670166,11.840612411499023,8.54448413848877,,12.25623893737793,14.577472686767578,5.097934246063232,2.4015443325042725,12.028768539428713,17.026588439941406,5.999022483825684,8.507492065429688,12.96974277496338,3.972346067428589,14.946474075317385,,9.479430198669434,12.132699966430664,64836.0
2017-07-13,12.863399505615234,14.182063102722168,,4.883711338043213,8.147168159484863,9.945597648620604,12.444067001342772,9.735699653625488,2.9224085807800293,,26.19698143005371,12.216447830200195,16.648746490478516,7.354771137237549,4.649303436279297,27.99597549438477,6.938321590423584,10.717132568359377,15.374372482299805,9.296998023986816,5.395533561706543,2.188976526260376,,20.742040634155277,,3.2903785705566406,12.876612663269045,9.4292573928833,22.59572410583496,17.077497482299805,,9.908377647399902,17.702877044677734,329.861083984375,3.224076509475708,0.7066649198532104,9.486632347106934,11.945789337158203,8.912293434143066,,12.745357513427734,14.577472686767578,5.185024738311768,2.4621548652648926,12.442300796508787,17.026588439941406,5.99306583404541,8.590405464172363,13.058382987976074,3.933171272277832,14.586560249328612,,9.445570945739746,12.20310401916504,65178.0
2017-07-14,12.911603927612305,14.398032188415527,,4.902817726135254,8.233955383300781,9.955655097961426,12.534332275390623,9.68165397644043,2.9224085807800293,,26.65450096130371,12.416717529296877,16.65497398376465,7.3859782218933105,4.673361778259277,28.012052536010746,7.023828983306885,10.643619537353516,15.279269218444824,9.391339302062988,5.405415058135986,2.188976526260376,,20.543901443481445,,3.283247947692871,12.904077529907228,9.663518905639648,22.725053787231445,16.736417770385742,,10.367706298828123,17.779415130615234,326.8759155273437,3.269169569015503,0.7202431559562683,9.606016159057615,11.823649406433104,9.04432773590088,,12.660406112670898,14.479890823364258,5.255009174346924,2.4587244987487797,12.420536041259766,17.026588439941406,5.969236850738525,8.717737197875977,13.136985778808594,3.9175009727478023,14.75652027130127,,9.453384399414062,12.414311408996582,65436.0
2017-07-17,12.973578453063965,14.513219833374023,,4.936251163482666,8.191962242126465,9.888607025146484,12.319409370422363,9.627612113952637,2.926234006881714,,28.041837692260746,12.296555519104004,16.667423248291016,7.375576019287109,4.69140625,27.40920829772949,7.048261642456055,10.643619537353516,15.58993148803711,9.386375427246094,5.444943428039551,2.188976526260376,,20.38113212585449,,3.2725536823272705,12.780461311340332,9.809935569763184,22.95600128173828,16.53407859802246,,10.82834815979004,17.651851654052734,317.92041015625,3.229088306427002,0.7344203591346741,9.670303344726562,11.823649406433104,8.902860641479492,,12.549710273742676,14.47446632385254,5.365429401397705,2.4472880363464355,12.55112648010254,17.026588439941406,5.945404529571533,8.809534072875977,12.660343170166016,3.9175009727478023,14.85649299621582,,9.52892780303955,12.516002655029297,65212.0
