Data,Ticker,Retorno
2017-10-02,ABEV3,-0.016291651157236804
2017-10-03,ABEV3,0.034191113999550334
2017-10-04,ABEV3,-0.010323739575876824
2017-10-05,ABEV3,0.0014138933823906004
2017-10-06,ABEV3,-0.007564913252242284
2017-10-09,ABEV3,0.0
2017-10-10,ABEV3,0.022989525693897218
2017-10-11,ABEV3,0.003241504110320526
2017-10-12,ABEV3,0.0
2017-10-13,ABEV3,0.022852940281740786
2017-10-16,ABEV3,-0.009534532248438914
2017-10-17,ABEV3,-0.007785782191335853
2017-10-18,ABEV3,0.0013781642998325903
2017-10-19,ABEV3,0.002293277953763608
2017-10-20,ABEV3,-0.013837809093129299
2017-10-23,ABEV3,-0.010740567743181042
2017-10-24,ABEV3,0.0009384368606360666
2017-10-25,ABEV3,-0.006115902226399382
2017-10-26,ABEV3,-0.007103959094291283
2017-10-27,ABEV3,-0.006198072967247341
2017-10-30,ABEV3,0.0023885802254544706
2017-10-31,ABEV3,-0.0028668226397385635
2017-11-01,ABEV3,-0.00768495150473479
2017-11-02,ABEV3,0.0
2017-11-03,ABEV3,-0.006773282532736897
2017-11-06,ABEV3,-0.0029165918415395954
2017-11-07,ABEV3,-0.016691699161217887
2017-11-08,ABEV3,0.0034595033234137663
2017-11-09,ABEV3,-0.002469920450036484
2017-11-10,ABEV3,-0.0004947718162943368
2017-11-13,ABEV3,0.0004947718162943127
2017-11-14,ABEV3,-0.0009895828733772166
2017-11-15,ABEV3,0.0
2017-11-16,ABEV3,0.0108321930192292
2017-11-17,ABEV3,0.005859506141988792
2017-11-20,ABEV3,0.0
2017-11-21,ABEV3,0.013059255856821274
2017-11-22,ABEV3,0.0009605229175628242
2017-11-23,ABEV3,-0.005777493603386682
2017-11-24,ABEV3,-0.004355114672451231
2017-11-27,ABEV3,0.0058027038757302585
2017-11-28,ABEV3,0.0019267317121232567
2017-11-29,ABEV3,-0.01064366541041294
2017-11-30,ABEV3,0.0
2017-12-01,ABEV3,-0.005364449927871354
2017-12-04,ABEV3,0.006336915967863561
2017-12-05,ABEV3,-0.001458716963062098
2017-12-06,ABEV3,0.007755595418080528
2017-12-07,ABEV3,0.00048289628526278417
2017-12-08,ABEV3,0.014374896862873791
2017-12-11,ABEV3,0.006165278215620305
2017-12-12,ABEV3,0.016413212529419238
2017-12-13,ABEV3,-0.021152498478854243
2017-12-14,ABEV3,-0.0038077465258744727
2017-12-15,ABEV3,-0.003343498180433331
2017-12-18,ABEV3,0.0004782424142842192
2017-12-19,ABEV3,-0.0004854651706848861
2017-12-20,ABEV3,0.005328450882220532
2017-12-21,ABEV3,0.012958716922183967
2017-12-22,ABEV3,0.0028574621350940612
2017-12-25,ABEV3,0.0
2017-12-26,ABEV3,0.01040672695988355
2017-12-27,ABEV3,0.007033944599737881
2017-12-28,ABEV3,-0.0056231791777020534
2017-12-29,ABEV3,0.0
2018-01-02,ABEV3,0.019083757853942666
2018-01-03,ABEV3,0.0023025087941548434
2018-01-04,ABEV3,-0.005534991628544387
2018-01-05,ABEV3,0.003693396337375522
2018-01-08,ABEV3,-0.0018448670413575567
2018-01-09,ABEV3,-0.0027740453400817823
2018-01-10,ABEV3,0.0
2018-01-11,ABEV3,0.011507617403169681
2018-01-12,ABEV3,-0.011507617403169669
2018-01-15,ABEV3,0.010133742544083356
2018-01-16,ABEV3,0.003659729282050097
2018-01-17,ABEV3,0.005918424503607289
2018-01-18,ABEV3,-0.0050057056001486695
2018-01-19,ABEV3,0.0036430019164756717
2018-01-22,ABEV3,-0.00455572081993421
2018-01-23,ABEV3,-0.003659729282050252
2018-01-24,ABEV3,0.0032027767647250754
2018-01-25,ABEV3,0.0
2018-01-26,ABEV3,-0.0004568496320391229
2018-01-29,ABEV3,-0.0018297383947319013
2018-01-30,ABEV3,0.0013724927983883432
2018-01-31,ABEV3,0.0036514403190598486
2018-02-01,ABEV3,0.015869868280006878
2018-02-02,ABEV3,-0.009945976700733676
2018-02-05,ABEV3,-0.015106689923890327
2018-02-06,ABEV3,-0.0027713761407331034
2018-02-07,ABEV3,0.0
2018-02-08,ABEV3,0.0018484790824252876
2018-02-09,ABEV3,-0.007879616936568353
2018-02-14,ABEV3,0.03430475061796348
2018-02-15,ABEV3,0.0026943426313973777
2018-02-16,ABEV3,0.005812522423060376
2018-02-19,ABEV3,-0.004020663592992091
2018-02-20,ABEV3,0.016426764305682386
2018-02-21,ABEV3,-0.01374446580529462
2018-02-22,ABEV3,0.000892482830881834
2018-02-23,ABEV3,-0.020275525780525425
2018-02-26,ABEV3,0.008159521920183113
2018-02-27,ABEV3,0.0031554340375168064
2018-02-28,ABEV3,-0.009950228637023243
2018-03-01,ABEV3,0.015336017128579163
2018-03-02,ABEV3,0.010685932563759002
2018-03-05,ABEV3,-0.0026607667902248493
2018-03-06,ABEV3,0.011040193344353843
2018-03-07,ABEV3,0.013089187139083688
2018-03-08,ABEV3,0.009920027832732433
2018-03-09,ABEV3,0.005990765900326954
2018-03-12,ABEV3,0.022776110560995457
2018-03-13,ABEV3,-0.0008342853619394373
2018-03-14,ABEV3,0.012855309965917857
2018-03-15,ABEV3,-0.01619977091894037
2018-03-16,ABEV3,-0.011370841613631333
2018-03-19,ABEV3,0.007594832876290166
2018-03-20,ABEV3,-0.004212304985851356
2018-03-21,ABEV3,0.008407168574702556
2018-03-22,ABEV3,0.0050103557610228005
2018-03-23,ABEV3,-0.0037556388165528943
2018-03-26,ABEV3,0.003338877764511643
2018-03-27,ABEV3,-0.006688940991066275
2018-03-28,ABEV3,-0.0008394150703890255
2018-03-29,ABEV3,0.010440799450465563
2018-04-02,ABEV3,-0.009181940928723441
2018-04-03,ABEV3,0.01456852327872303
2018-04-04,ABEV3,-0.0004134882672878451
2018-04-05,ABEV3,-0.0066363409930738195
2018-04-06,ABEV3,-0.03299777048980279
2018-04-09,ABEV3,0.001718997976302387
2018-04-10,ABEV3,0.021661328269133168
2018-04-11,ABEV3,0.0020987502260055085
2018-04-12,ABEV3,-0.02376007849513885
2018-04-13,ABEV3,-0.0012890298465044394
2018-04-16,ABEV3,-0.012110965658074492
2018-04-17,ABEV3,0.005641127127125485
2018-04-18,ABEV3,0.010331837470001534
2018-04-19,ABEV3,0.00640320256725787
2018-04-20,ABEV3,-0.0029830750646498614
2018-04-23,ABEV3,0.0008534972813687543
2018-04-24,ABEV3,-0.005988435108391847
2018-04-25,ABEV3,-0.006024043038011626
2018-04-26,ABEV3,0.006024043038011716
2018-04-27,ABEV3,-0.00559270796478678
2018-04-30,ABEV3,0.0064503641084642715
2018-05-02,ABEV3,-0.028697507417932037
2018-05-03,ABEV3,-0.003092460952787583
2018-05-04,ABEV3,-0.0044347160868236524
2018-05-07,ABEV3,-0.007136708215971067
2018-05-08,ABEV3,0.00446616531066806
2018-05-09,ABEV3,-0.023901654217828396
2018-05-10,ABEV3,-0.005033319747148912
2018-05-11,ABEV3,0.002291075948526846
2018-05-14,ABEV3,-0.006428048807088737
2018-05-15,ABEV3,-0.011582308457039496
2018-05-16,ABEV3,0.0023273955831366157
2018-05-17,ABEV3,-0.019718904808447034
2018-05-18,ABEV3,-0.022052871464521492
2018-05-21,ABEV3,-0.016125278529493497
2018-05-22,ABEV3,-0.007416663155197983
2018-05-23,ABEV3,-0.004975201461927099
2018-05-24,ABEV3,0.013868579055193413
2018-05-25,ABEV3,-0.008397209390909741
2018-05-28,ABEV3,-0.020040746513464103
2018-05-29,ABEV3,-0.008640555646285197
2018-05-30,ABEV3,0.0050917291318366125
2018-06-01,ABEV3,0.012617005869678427
2018-06-04,ABEV3,0.005002374318183598
2018-06-05,ABEV3,-0.014070553673413248
2018-06-06,ABEV3,-0.01170784734445359
2018-06-07,ABEV3,-0.023311000033237265
2018-06-08,ABEV3,-0.006309410553349939
2018-06-11,ABEV3,0.0015812139548087266
2018-06-12,ABEV3,-0.005809520581540506
2018-06-13,ABEV3,-0.009044975115745457
2018-06-14,ABEV3,0.011689779124926624
2018-06-15,ABEV3,-0.011155506606497138
2018-06-18,ABEV3,-0.0010779944882086598
2018-06-19,ABEV3,0.01392602938080815
2018-06-20,ABEV3,-0.013926029380808074
2018-06-21,ABEV3,-0.02236270345470737
2018-06-22,ABEV3,0.001653306632410071
2018-06-25,ABEV3,0.003298657543444515
2018-06-26,ABEV3,-0.007160559082741352
2018-06-27,ABEV3,-0.007769136469289843
2018-06-28,ABEV3,0.003336734806423639
2018-06-29,ABEV3,-0.0016669381816960909
2018-07-02,ABEV3,0.008859415064727448
2018-07-03,ABEV3,-0.002760075220165099
2018-07-04,ABEV3,0.000552550324360316
2018-07-05,ABEV3,0.016438533216912687
2018-07-06,ABEV3,-0.016991083541272854
2018-07-10,ABEV3,0.005512627517467465
2018-07-11,ABEV3,-0.01551283183666549
2018-07-12,ABEV3,0.018257754457131792
2018-07-13,ABEV3,0.01090532488693026
2018-07-16,ABEV3,0.02728181322641662
2018-07-17,ABEV3,0.011542473863798287
2018-07-18,ABEV3,-0.02161941944689984
2018-07-19,ABEV3,0.006375983540923936
2018-07-20,ABEV3,-0.004778226194175148
2018-07-23,ABEV3,-0.007478765839492755
2018-07-24,ABEV3,0.017012495314472662
2018-07-25,ABEV3,-0.003696840030576662
2018-07-26,ABEV3,0.05105513754945398
2018-07-27,ABEV3,-0.004030062519047956
2018-07-30,ABEV3,-0.005568152028021754
2018-07-31,ABEV3,-0.014830414916645048
2018-08-01,ABEV3,0.002058898328806016
2018-08-02,ABEV3,-0.0082603117186541
2018-08-03,ABEV3,0.0005181859805379413
2018-08-06,ABEV3,0.0
2018-08-07,ABEV3,-0.006758508020681167
2018-08-08,ABEV3,-0.0005218416745842875
2018-08-09,ABEV3,0.005724775584750403
2018-08-10,ABEV3,-0.018858616666634367
2018-08-13,ABEV3,0.012089480964122046
2018-08-14,ABEV3,0.014007937222337568
2018-08-15,ABEV3,0.0005151221306490523
2018-08-16,ABEV3,-0.021338257784845546
2018-08-17,ABEV3,0.008903110327036055
2018-08-20,ABEV3,-0.0015654546750594222
2018-08-21,ABEV3,-0.008916978945617573
2018-08-22,ABEV3,-0.004224049137901633
2018-08-23,ABEV3,0.0021143260845134263
2018-08-24,ABEV3,0.006840300494984739
2018-08-27,ABEV3,0.003141354932029515
2018-08-28,ABEV3,-0.001569479251144923
2018-08-29,ABEV3,0.007822738883755299
2018-08-30,ABEV3,-0.013072174655923998
2018-08-31,ABEV3,-0.007926007857573672
2018-09-03,ABEV3,-0.011739720602844285
2018-09-04,ABEV3,-0.03384612914999351
2018-09-05,ABEV3,0.0071924768830312
2018-09-06,ABEV3,0.009873886318923839
2018-09-10,ABEV3,-0.0016388553134140606
2018-09-11,ABEV3,-0.00548247870820727
2018-09-12,ABEV3,0.014192313028573494
2018-09-13,ABEV3,-0.006525216651823743
2018-09-14,ABEV3,-0.005470555843256564
2018-09-17,ABEV3,0.00710605804194265
2018-09-18,ABEV3,0.023150273922024515
2018-09-19,ABEV3,0.0
2018-09-20,ABEV3,-0.002131078729299625
2018-09-21,ABEV3,0.005319026804343382
2018-09-24,ABEV3,-0.024705830234015118
2018-09-25,ABEV3,0.0005434656853164851
2018-09-26,ABEV3,0.016173104958196953
2018-09-27,ABEV3,-0.011834520311453364
2018-09-28,ABEV3,-0.007604479632756488
2018-10-01,ABEV3,0.0048951074637989785
2018-10-02,ABEV3,-0.009814590467228377
2018-10-03,ABEV3,-0.00659711064494375
2018-10-04,ABEV3,-0.014444554047487127
2018-10-05,ABEV3,-0.01238768721355199
2018-10-08,ABEV3,0.019636007197668018
2018-10-09,ABEV3,-0.02931440583945651
2018-10-10,ABEV3,-0.016147966495179814
2018-10-11,ABEV3,-0.012284452611351466
2018-10-15,ABEV3,-0.0035378091057304975
2018-10-16,ABEV3,0.027957713495417057
2018-10-17,ABEV3,-0.02089464635183293
2018-10-18,ABEV3,-0.023739946216798247
2018-10-19,ABEV3,0.012533740326202034
2018-10-22,ABEV3,-0.0023753179041294415
2018-10-23,ABEV3,-0.011360396241105507
2018-10-24,ABEV3,-0.04551806798002463
2018-10-25,ABEV3,-0.0576400617989297
2018-10-26,ABEV3,0.012587065853985755
2018-10-29,ABEV3,0.015676569360008986
2018-10-30,ABEV3,0.03939520900908974
2018-10-31,ABEV3,0.017907200677394014
2018-11-01,ABEV3,0.0018342553721513617
2018-11-05,ABEV3,0.005482665147500934
2018-11-06,ABEV3,0.010876372377838117
2018-11-07,ABEV3,-0.01758141806038184
2018-11-08,ABEV3,-0.03993060854793476
2018-11-09,ABEV3,0.023278899716055013
2018-11-12,ABEV3,-0.008117481048117494
2018-11-13,ABEV3,-0.011983695718985152
2018-11-14,ABEV3,0.016986958890120103
2018-11-16,ABEV3,0.028898260324783848
2018-11-19,ABEV3,-0.002427287933377851
2018-11-21,ABEV3,-0.0048721582340678716
2018-11-22,ABEV3,0.007299446167445746
2018-11-23,ABEV3,-0.018349168935349745
2018-11-26,ABEV3,-0.0030911142311604127
2018-11-27,ABEV3,0.02386169363659363
2018-11-28,ABEV3,0.009027819479742289
2018-11-29,ABEV3,-0.00300014550536548
2018-11-30,ABEV3,0.016686897520838736
2018-12-03,ABEV3,-0.01069533881761536
2018-12-04,ABEV3,-0.0053907929032049225
2018-12-05,ABEV3,-0.006628439774395152
2018-12-06,ABEV3,-0.009110393136228249
2018-12-07,ABEV3,-0.01723108995922649
2018-12-10,ABEV3,-0.013750118929207649
2018-12-11,ABEV3,0.003768668058660154
2018-12-12,ABEV3,0.0
2018-12-13,ABEV3,0.02293244104952327
2018-12-14,ABEV3,-0.016059651512377524
2018-12-17,ABEV3,0.002487668187446885
2018-12-18,ABEV3,-0.013758804252112202
2018-12-19,ABEV3,-0.010336069320396818
2018-12-20,ABEV3,-0.012414367443126746
2018-12-21,ABEV3,-0.0026333281996110424
2018-12-26,ABEV3,-0.0019796223214130306
2018-12-27,ABEV3,-0.0026453447952195738
2018-12-28,ABEV3,0.018373238689366012
2019-01-02,ABEV3,0.04885205117569403
2019-01-03,ABEV3,0.0110837183921891
2019-01-04,ABEV3,0.013382313000794918
2019-01-07,ABEV3,-0.004238581798421245
2019-01-08,ABEV3,-0.020227449594562786
2019-01-09,ABEV3,0.01414084730610076
2019-01-10,ABEV3,0.028289724137984196
2019-01-11,ABEV3,0.025777713643829653
2019-01-14,ABEV3,0.014355712168936507
2019-01-15,ABEV3,0.009080480107886318
2019-01-16,ABEV3,0.005633887751069036
2019-01-17,ABEV3,0.002805085649757754
2019-01-18,ABEV3,0.008368205876252805
2019-01-21,ABEV3,0.0
2019-01-22,ABEV3,-0.025887659384966
2019-01-23,ABEV3,-0.020738112655042527
2019-01-24,ABEV3,-0.0011648676713207097
2019-01-28,ABEV3,0.04500903580158571
2019-01-29,ABEV3,-0.004466663676489395
2019-01-30,ABEV3,0.005580292710091038
2019-01-31,ABEV3,-0.025931666946473805
2019-02-01,ABEV3,0.03369209984844964
2019-02-04,ABEV3,0.01860009906572319
2019-02-05,ABEV3,0.010245480723494732
2019-02-06,ABEV3,-0.029950522231961346
2019-02-07,ABEV3,0.03583448187323047
2019-02-08,ABEV3,-0.028673902276103974
2019-02-11,ABEV3,0.026538277754886642
2019-02-12,ABEV3,-0.0021401244087273824
2019-02-13,ABEV3,-0.015111006482877781
2019-02-14,ABEV3,0.010816825918708108
2019-02-15,ABEV3,-0.005393894749969486
2019-02-18,ABEV3,-0.016357896167630368
2019-02-19,ABEV3,0.007121281354024429
2019-02-20,ABEV3,-0.009322944244406843
2019-02-21,ABEV3,0.00932294424440688
2019-02-22,ABEV3,0.0
2019-02-25,ABEV3,0.00381368364486718
2019-02-26,ABEV3,0.005422931168738593
2019-02-27,ABEV3,-0.007055432215461502
2019-02-28,ABEV3,-0.06352249662012355
2019-03-01,ABEV3,-0.02765686324796112
2019-03-06,ABEV3,-0.023544659174213618
2019-03-07,ABEV3,0.019359218285600416
2019-03-08,ABEV3,-0.00600962884281491
2019-03-11,ABEV3,0.030863083775554582
2019-03-12,ABEV3,-0.006449916956382949
2019-03-13,ABEV3,-0.005899717988284872
2019-03-14,ABEV3,-0.014302832304320567
2019-03-15,ABEV3,0.005984453204861876
2019-03-18,ABEV3,0.03228920891876174
2019-03-19,ABEV3,-0.006956590421461221
2019-03-20,ABEV3,-0.011114521409556929
2019-03-21,ABEV3,-0.0011770534138097243
2019-03-22,ABEV3,-0.015430702880531619
2019-03-25,ABEV3,-0.012033671381176019
2019-03-26,ABEV3,0.02805307415044515
2019-03-27,ABEV3,-0.026843185625189617
2019-03-28,ABEV3,0.012616582124132228
2019-03-29,ABEV3,0.004764698892033245
2019-04-01,ABEV3,-0.0005943767611833766
2019-04-02,ABEV3,-0.0029770370686914216
2019-04-03,ABEV3,0.004165515974995923
2019-04-04,ABEV3,0.028104747913818548
2019-04-05,ABEV3,0.006904707279963285
2019-04-08,ABEV3,-0.0051739605996566716
2019-04-09,ABEV3,0.019406925196776816
2019-04-10,ABEV3,-0.007945566941494986
2019-04-11,ABEV3,-0.017241792687038834
2019-04-12,ABEV3,-0.011075646669274006
2019-04-15,ABEV3,0.0208823985068803
2019-04-16,ABEV3,0.006294820920415569
2019-04-17,ABEV3,-0.027763580563605075
2019-04-18,ABEV3,0.0017581303130716661
2019-04-22,ABEV3,0.024292641205078506
2019-04-23,ABEV3,0.00966740488941117
2019-04-24,ABEV3,0.0028256192226648763
2019-04-25,ABEV3,0.032753438553352804
2019-04-26,ABEV3,-0.0010927942590679912
2019-04-29,ABEV3,0.003274950694498404
2019-04-30,ABEV3,0.00651825771900749
2019-05-02,ABEV3,-0.02855762683200524
2019-05-03,ABEV3,-0.0016726985974876909
2019-05-06,ABEV3,0.007782075285894033
2019-05-07,ABEV3,-0.02296384357021839
2019-05-08,ABEV3,0.015181768284324352
2019-05-09,ABEV3,-0.024288165477099333
2019-05-10,ABEV3,-0.010922832109665503
2019-05-13,ABEV3,-0.016905058773400768
2019-05-14,ABEV3,-0.004123721677382474
2019-05-15,ABEV3,-0.019672662294504
2019-05-16,ABEV3,0.001804422806428798
2019-05-17,ABEV3,-0.00905541163911202
2019-05-20,ABEV3,0.0
2019-05-21,ABEV3,0.035739490703279385
2019-05-22,ABEV3,0.006996999848536223
2019-05-23,ABEV3,0.0
2019-05-24,ABEV3,-0.00875402315929554
2019-05-27,ABEV3,0.009334857812280436
2019-05-28,ABEV3,0.005212996514618883
2019-05-29,ABEV3,-0.002892642981064137
2019-05-30,ABEV3,0.009801173393552395
2019-05-31,ABEV3,0.006861054616925262
2019-06-03,ABEV3,-0.007435040849432609
2019-06-04,ABEV3,-0.0040263174058493036
2019-06-05,ABEV3,0.003452229191334864
2019-06-06,ABEV3,0.013124128328109998
2019-06-07,ABEV3,-0.0017021193939090722
2019-06-10,ABEV3,0.0022688742613238594
2019-06-11,ABEV3,0.003958241006026766
2019-06-12,ABEV3,-0.002259901125349584
2019-06-13,ABEV3,0.009569525034625832
2019-06-14,ABEV3,-0.011834619782717585
2019-06-17,ABEV3,0.009029534132959722
2019-06-18,ABEV3,0.01394717957295632
2019-06-19,ABEV3,0.00827601186195307
2019-06-21,ABEV3,0.013642657182658476
2019-06-24,ABEV3,-0.008163268376710992
2019-06-25,ABEV3,-0.007129237200617442
2019-06-26,ABEV3,-0.0038599485956118487
2019-06-27,ABEV3,-0.00276621487167147
2019-06-28,ABEV3,-0.008903765613815083
2019-07-01,ABEV3,-0.004481900528079185
2019-07-02,ABEV3,0.017807959013132854
2019-07-03,ABEV3,0.03841423823115003
2019-07-04,ABEV3,0.00845669008682997
2019-07-05,ABEV3,0.0
2019-07-08,ABEV3,-0.0031628054951550982
2019-07-10,ABEV3,0.004214993859213554
2019-07-11,ABEV3,-0.017502485044834905
2019-07-12,ABEV3,-0.02656691264648899
2019-07-15,ABEV3,0.0027434473609898066
2019-07-16,ABEV3,-0.008253244351271458
2019-07-17,ABEV3,-0.006095834436262516
2019-07-18,ABEV3,0.014349078787533947
2019-07-19,ABEV3,-0.008805831686797895
2019-07-22,ABEV3,-0.005543247100736034
2019-07-23,ABEV3,0.0022210021652961922
2019-07-24,ABEV3,-0.0038899785845301414
2019-07-25,ABEV3,0.08175438149645246
2019-07-26,ABEV3,0.015780499571873968
2019-07-29,ABEV3,0.034742921101349
2019-07-30,ABEV3,-0.007835541405926903
2019-07-31,ABEV3,-0.010378097434670715
2019-08-01,ABEV3,0.014303542581642426
2019-08-02,ABEV3,0.003422153398347744
2019-08-05,ABEV3,-0.01623643460733359
2019-08-06,ABEV3,0.015748124515891436
2019-08-07,ABEV3,0.007297618568732135
2019-08-08,ABEV3,-0.022549749581470446
2019-08-09,ABEV3,-0.004970316218054275
2019-08-12,ABEV3,-0.02983782012070511
2019-08-13,ABEV3,-0.005146823761920666
2019-08-14,ABEV3,-0.019276373610679996
2019-08-15,ABEV3,-0.01217266606642754
2019-08-16,ABEV3,0.006369205511680355
2019-08-19,ABEV3,0.011050196473121684
2019-08-20,ABEV3,-0.008935808734013154
2019-08-21,ABEV3,-0.0074194369940632394
2019-08-22,ABEV3,-0.017708843824684267
2019-08-23,ABEV3,-0.00760866863081805
2019-08-26,ABEV3,-0.013179838708352754
2019-08-27,ABEV3,0.004412535931138253
2019-08-28,ABEV3,-0.001101437360004298
2019-08-29,ABEV3,0.021799286225434096
2019-08-30,ABEV3,0.00912275348766838
2019-09-02,ABEV3,-0.018329426543608546
2019-09-03,ABEV3,0.007588192791378238
2019-09-04,ABEV3,0.015005446631848962
2019-09-05,ABEV3,-0.005868054191558068
2019-09-06,ABEV3,0.0016038413119395273
2019-09-09,ABEV3,0.007980847375273792
2019-09-10,ABEV3,-0.0026532584461871262
2019-09-11,ABEV3,0.004770864083465188
2019-09-12,ABEV3,0.024034562356851984
2019-09-13,ABEV3,-0.01403713858083768
2019-09-16,ABEV3,0.002614551071641072
2019-09-17,ABEV3,0.014515425541191646
2019-09-18,ABEV3,-0.00878792533660062
2019-09-19,ABEV3,0.0046621257369111055
2019-09-20,ABEV3,0.0020648572267372867
2019-09-23,ABEV3,0.0010309680870414682
2019-09-24,ABEV3,-0.0030958253137788284
2019-09-25,ABEV3,0.012837102169263353
2019-09-26,ABEV3,-0.003577689911091074
2019-09-27,ABEV3,-0.004104766057721636
2019-09-30,ABEV3,-0.01033606914395541
2019-10-01,ABEV3,0.0031120879917390693
2019-10-02,ABEV3,-0.023579834182027866
2019-10-03,ABEV3,-0.014957559806244905
2019-10-04,ABEV3,0.0333451411528569
2019-10-07,ABEV3,-0.01785761863925385
2019-10-08,ABEV3,-0.014411704465359249
2019-10-09,ABEV3,0.0037564517491346116
2019-10-10,ABEV3,-0.013480950968766867
2019-10-11,ABEV3,0.008648681171388336
2019-10-14,ABEV3,0.007506675138329244
2019-10-15,ABEV3,0.009040280668859436
2019-10-16,ABEV3,0.0
2019-10-17,ABEV3,-0.006372938308037269
2019-10-18,ABEV3,-0.005341747701772826
2019-10-21,ABEV3,0.016994594586306595
2019-10-22,ABEV3,-0.011652846884533694
2019-10-23,ABEV3,-0.004806393153505455
2019-10-24,ABEV3,0.0269357406247977
2019-10-25,ABEV3,-0.08649018120108683
2019-10-28,ABEV3,-0.0034148218833209005
2019-10-29,ABEV3,0.002277767942519823
2019-10-30,ABEV3,-0.0011383483043665035
2019-10-31,ABEV3,-0.010303491141130725
2019-11-01,ABEV3,-0.0028809759282886218
2019-11-04,ABEV3,0.013753953597303473
2019-11-05,ABEV3,0.007936258909179013
2019-11-06,ABEV3,-0.010786186122186623
2019-11-07,ABEV3,0.0022804406851232753
2019-11-08,ABEV3,-0.014917060347183186
2019-11-11,ABEV3,0.013777640709029976
2019-11-12,ABEV3,-0.009739481367198585
2019-11-13,ABEV3,0.0
2019-11-14,ABEV3,0.00459509481073274
2019-11-18,ABEV3,0.006283806194619115
2019-11-19,ABEV3,0.00624479073861893
2019-11-21,ABEV3,0.022384653665471297
2019-11-22,ABEV3,0.006619072387329775
